SubId,Match,CurrentPeriod,NativeSpending,SettlerSpending,InitNativeSaving,EndNativeSaving,InitSettlerSaving,EndSettlerSaving,InitNativeLand,EndNativeLand,InitSettlerLand,EndSettlerLand,NativeIncome,SettlerIncome,TreatyType,TreatyPayment,TreatyEndingReason
147,1,2,4,36,166,230,122,157,62,60,38,40,69,71,,,
147,1,3,6,33,230,292,157,201,60,59,40,41,67,77,,,
147,1,4,10,34,292,348,201,246,59,60,41,40,67,79,,,
147,1,5,6,34,348,410,246,290,60,59,40,41,67,78,,,
147,1,6,6,34,410,470,290,337,59,58,41,42,67,81,,,
147,1,7,6,37,470,531,337,384,58,57,42,43,66,83,,,
147,1,8,7,31,531,590,384,438,57,57,43,43,66,85,,,
147,1,9,6,28,590,649,438,495,57,57,43,43,66,86,,,
147,2,1,4,38,100,166,100,125,65,62,35,38,70,63,,,
147,2,2,5,33,166,229,125,162,62,61,38,39,69,71,,,
147,2,3,4,36,229,293,162,201,61,59,39,41,68,75,,,
147,2,4,7,32,293,353,201,250,59,59,41,41,67,80,,,
147,2,5,7,34,353,413,250,297,59,58,41,42,67,81,,,
147,2,6,8,34,413,471,297,346,58,58,42,42,66,83,,,
147,3,1,1,40,100,170,100,123,65,61,35,39,70,63,,,
147,3,2,8,32,170,229,123,167,61,60,39,40,68,76,,,
147,3,3,4,31,229,293,167,213,60,59,40,41,67,77,,,
147,3,4,6,33,293,353,213,262,59,58,41,42,67,81,,,
147,3,5,6,30,353,413,262,314,58,58,42,42,66,83,,,
147,3,6,7,29,413,472,314,368,58,58,42,42,66,84,,,
147,3,7,6,29,472,532,368,423,58,58,42,42,66,84,,,
147,4,1,2,35,100,168,100,128,65,62,35,38,70,63,,,
147,4,2,7,37,168,229,128,163,62,61,38,39,68,72,,,
147,4,3,4,32,229,293,163,206,61,59,39,41,68,75,,,
147,4,4,5,29,293,355,206,257,59,58,41,42,67,80,,,
147,4,5,3,32,355,419,257,308,58,57,42,43,66,82,,,
147,4,6,9,30,419,475,308,365,57,57,43,43,65,87,,,
147,4,7,6,34,475,534,365,416,57,57,43,43,66,85,,,
147,4,8,7,31,534,593,416,470,57,57,43,43,65,86,,,
147,4,9,7,28,593,651,470,529,57,58,43,42,65,86,,,
147,4,10,7,33,651,710,529,580,58,57,42,43,66,85,,,
147,4,11,7,27,710,768,580,638,57,58,43,42,66,85,,,
148,1,1,3,36,100,168,100,127,65,62,35,38,70,63,,,
148,2,1,4,36,100,166,100,127,65,62,35,38,70,63,,,
148,2,2,0,0,166,362,127,70,62,49,38,51,69,71,lumpsum,127,ContinueTreaty
148,2,3,0,0,362,422,70,179,49,49,51,51,59,108,lumpsum,127,MatchEnding
148,3,1,2,36,100,169,100,127,65,61,35,39,70,63,,,
148,4,1,2,36,100,168,100,127,65,62,35,38,70,63,,,
148,4,2,0,0,168,358,127,78,62,33,38,67,68,72,lumpsum,122,ContinueTreaty
148,4,3,0,0,358,401,78,219,33,33,67,67,43,141,lumpsum,122,ContinueTreaty
148,4,4,0,0,401,443,219,360,33,33,67,67,43,141,lumpsum,122,ContinueTreaty
148,4,5,0,0,443,486,360,501,33,33,67,67,43,141,lumpsum,122,ContinueTreaty
148,4,6,0,0,486,529,501,642,33,33,67,67,43,141,lumpsum,122,MatchEnding
149,1,1,4,38,100,166,100,125,65,62,35,38,70,63,,,
149,1,2,0,0,166,278,125,152,62,34,38,66,69,71,annuity,43,SettlerBroken
149,1,3,0,0,278,322,152,292,62,62,38,38,44,140,,,
149,1,4,6,37,322,360,292,395,62,61,38,39,44,140,,,
149,1,5,0,0,360,469,395,428,61,40,39,60,68,75,annuity,42,BothBroken
149,1,6,0,0,469,520,428,557,61,61,39,39,51,129,,,
149,1,7,8,32,520,562,557,654,61,61,39,39,51,129,,,
149,1,8,0,0,562,670,654,690,61,48,39,52,68,76,annuity,40,BothBroken
149,1,9,0,0,670,729,690,801,61,61,39,39,58,111,,,
149,2,1,4,42,100,166,100,121,65,62,35,38,70,63,,,
149,2,2,0,0,166,280,121,147,62,30,38,70,69,72,annuity,45,SettlerBroken
149,2,3,0,0,280,319,147,293,62,62,38,38,39,145,,,
149,2,4,4,32,319,353,293,406,62,60,38,40,39,145,,,
149,2,5,0,0,353,459,406,444,60,43,40,57,68,76,annuity,38,SettlerBroken
149,2,6,0,0,459,512,444,567,60,60,40,40,54,123,,,
149,3,1,1,35,100,169,100,128,65,61,35,39,70,63,,,
149,3,2,0,0,169,276,128,163,61,30,39,70,68,74,annuity,39,SettlerBroken
149,3,3,0,0,276,315,163,308,61,61,39,39,39,145,,,
149,3,4,5,33,315,349,308,420,61,60,39,40,39,145,,,
149,3,5,0,0,349,455,420,459,60,45,40,55,67,78,annuity,38,SettlerBroken
149,3,6,0,0,455,510,459,577,60,60,40,40,56,118,,,
149,3,7,7,31,510,559,577,664,60,59,40,41,56,118,,,
149,3,8,0,0,559,664,664,705,59,32,41,68,67,79,annuity,38,SettlerBroken
149,3,9,0,0,664,706,705,848,59,59,41,41,41,142,,,
149,3,10,7,31,706,740,848,959,59,59,41,41,41,142,,,
149,3,11,0,0,740,844,959,1001,59,36,41,64,67,80,annuity,38,SettlerBroken
149,3,12,0,0,844,891,1001,1138,59,59,41,41,46,136,,,
149,3,13,9,30,891,927,1138,1243,59,60,41,40,46,136,,,
149,3,14,0,0,927,1033,1243,1283,60,35,40,65,67,79,annuity,39,BothBroken
149,3,15,0,0,1033,1078,1283,1421,60,60,40,40,45,138,,,
149,4,1,5,37,100,165,100,126,65,63,35,37,70,63,,,
149,4,2,0,0,165,278,126,152,63,30,37,70,69,70,annuity,44,MatchEnding
150,1,1,3,39,100,167,100,124,65,62,35,38,70,63,,,
150,1,2,0,0,167,278,124,153,62,38,38,62,69,72,annuity,43,ContinueTreaty
150,1,3,0,0,278,370,153,242,38,38,62,62,48,133,annuity,43,ContinueTreaty
150,1,4,0,0,370,461,242,332,38,38,62,62,48,133,annuity,43,NativeBroken
150,1,5,0,0,461,510,332,465,38,38,62,62,48,133,,,
150,1,6,34,14,510,525,465,584,38,53,62,47,48,133,,,
150,1,7,0,0,525,623,584,646,53,31,47,69,63,97,annuity,36,ContinueTreaty
150,1,8,0,0,623,698,646,754,31,31,69,69,40,144,annuity,36,ContinueTreaty
150,1,9,0,0,698,774,754,862,31,31,69,69,40,144,annuity,36,ContinueTreaty
150,1,10,0,0,774,850,862,970,31,31,69,69,40,144,annuity,36,NativeBroken
150,1,11,0,0,850,890,970,1114,31,31,69,69,40,144,,,
150,1,12,39,13,890,891,1114,1245,31,53,69,47,40,144,,,
150,1,13,0,0,891,992,1245,1304,53,45,47,55,63,97,annuity,38,SettlerBroken
150,1,14,0,0,992,1048,1304,1422,53,53,47,47,56,118,,,
150,2,1,4,40,100,166,100,123,65,62,35,38,70,63,,,
150,2,2,0,0,166,279,123,149,62,50,38,50,69,71,annuity,44,BothBroken
150,2,3,0,0,279,339,149,255,62,62,38,38,60,106,,,
150,2,4,3,39,339,396,255,322,62,60,38,40,60,106,,,
150,2,5,0,0,396,503,322,361,60,45,40,55,67,79,annuity,40,NativeBroken
150,2,6,0,0,503,559,361,480,60,60,40,40,56,118,,,
150,2,7,3,27,559,611,480,571,60,58,40,42,56,118,,,
150,3,1,3,38,100,167,100,125,65,62,35,38,70,63,,,
150,3,2,0,0,167,278,125,155,62,39,38,61,68,72,annuity,42,BothBroken
150,3,3,0,0,278,327,155,285,62,62,38,38,49,131,,,
150,3,4,3,37,327,374,285,379,62,60,38,40,49,131,,,
150,3,5,0,0,374,480,379,419,60,32,40,68,67,78,annuity,39,BothBroken
150,3,6,0,0,480,521,419,561,60,60,40,40,41,142,,,
150,3,7,11,35,521,551,561,669,60,60,40,40,41,142,,,
150,4,1,0,43,100,170,100,120,65,60,35,40,70,63,,,
150,4,2,0,0,170,279,120,156,60,40,40,60,67,77,annuity,41,MatchEnding
